,Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24,Total_Daily_Consumption
2023-02-02,36.777176,35.890640000000005,35.52839,35.352944,35.169785000000005,37.668923,40.337882,43.911917,47.471174000000005,45.693539,44.806877,48.365054,47.476727,46.572559999999996,43.906202,48.340997,48.378113,46.566737,48.355289,47.489948,50.159258,47.459141,44.798651,43.910657,1050.3885810000002
2023-02-03,36.79172,35.898578,35.533204999999995,35.35091,35.171315,37.690532000000005,40.385374999999996,43.963379,47.547044,45.767609,44.874098000000004,48.460436,47.560607,46.667186,43.975880000000004,48.462785,48.454865,46.648232,48.460814,47.581712,50.25734,47.547484999999995,44.881415000000004,43.966105999999996,1051.898628
2023-02-04,37.167002,36.083203999999995,35.649322999999995,35.432369,35.217521000000005,38.229389,41.50475,45.851318,50.172218,48.012136999999996,46.93526,51.27608599999999,50.180975000000004,49.099283,45.842318,51.286004,51.257231,49.104755,51.273962,50.202494,53.447507,50.191244,46.925261,45.845351,1096.186962
2023-02-05,37.185119,36.086704999999995,35.648279,35.434295,35.219942,38.282228,41.559983,45.936521,50.310287,48.132179,47.027483000000004,51.395993000000004,50.312051,49.220675,45.927179,51.397298,51.425207,49.228991,51.393842,50.315552,53.58887,50.312843,47.029787,45.931319,1098.302628
2023-02-06,36.826217,35.908946,35.550341,35.360585,35.179775,37.753693999999996,40.495382,44.167958,47.858759,46.000133000000005,45.090593,48.778504999999996,47.854997,46.91915,44.167985,48.791447,48.775976,46.933658,48.739760000000004,47.854385,50.592212,47.843909,45.08162,44.159219,1056.685206
2023-02-07,36.843812,35.922428,35.544878,35.371393999999995,35.180756,37.765429999999995,40.542722,44.232038,47.956733,46.105261999999996,45.179945000000004,48.869738,47.950523000000004,47.016476,44.249534,48.848012,48.882086,47.033342000000005,48.88979,47.946293,50.719589,47.934233,45.172277,44.251703,1058.408994
2023-02-08,36.866555,35.925568999999996,35.560979,35.370323,35.181242,37.787669,40.585805,44.302085000000005,48.03209,46.175264,45.229832,48.957884,48.047129,47.08988,44.299690999999996,48.948443,48.969395,47.109716,48.99852799999999,48.051512,50.844077,48.034115,45.23894,44.314631,1059.9213539999998
2023-02-09,36.869066000000004,35.935325,35.558936,35.371736,35.179001,37.800881000000004,40.627457,44.362466,48.128156000000004,46.245788,45.330173,49.067666,48.115385,47.202803,44.362385,49.063427,49.059394999999995,47.21003,49.054526,48.14263699999999,50.951213,48.139225999999994,45.313469,44.38664,1061.477787
2023-02-10,36.885815,35.94014,35.567153000000005,35.374976000000004,35.189315,37.828133,40.661711,44.452655,48.222215,46.311254,45.3716,49.165199,48.219092,47.287592000000004,44.458883,49.172156,49.152958999999996,47.277098,49.174496,48.231053,51.056837,48.250187,45.384794,44.455706,1063.091019
2023-02-11,37.276568,36.133217,35.684405,35.449712000000005,35.223811999999995,38.425913,41.859737,46.414151000000004,50.983504999999994,48.701537,47.5604,52.120817,50.988274999999994,49.849991,46.422305,52.122778999999994,52.133066,49.862933,52.125191,50.988932,54.427949,50.974991,47.56094,46.42568,1109.7168060000001
2023-02-12,37.29842,36.138041,35.68553,35.458352000000005,35.224379,38.44862,41.886854,46.496708,51.094232,48.797675,47.64059,52.266059,51.106660999999995,49.92616699999999,46.497482,52.261675999999994,52.264052,49.95767599999999,52.251272,51.099956,54.511694,51.098507,47.650238,46.494458,1111.555299
2023-02-13,36.920581999999996,35.958122,35.576495,35.377451,35.188721,37.891358,40.790357,44.640197,48.508127,46.567178,45.603539,49.4684,48.515318,47.536334,44.659898,49.448816,49.467095,47.545802,49.473026,48.501863,51.423829999999995,48.489254,45.595403000000005,44.654228,1067.801394
2023-02-14,36.945233,35.971216999999996,35.577116000000004,35.389088,35.18837,37.920508999999996,40.837463,44.722691,48.597992,46.668968,45.693548,49.563404,48.590783,47.625389,44.717426,49.570352,49.567643,47.633561,49.583564,48.627503,51.523900999999995,48.616766,45.703754,44.720666,1069.5569070000001
2023-02-15,36.953576,35.970731,35.583083,35.387315,35.190484999999995,37.927709,40.859224999999995,44.762309,48.698036,46.73852,45.756044,49.686865999999995,48.695858,47.70575,44.792225,49.683401,49.68134,47.717864,49.681115,48.687317,51.621344,48.691925,45.782027,44.795897,1071.049962
2023-02-16,36.966869,35.981792,35.581769,35.389250000000004,35.189945,37.947482,40.910101999999995,44.84708,48.803048,46.818692,45.828575,49.782347,48.799349,47.809006999999994,44.843615,49.788332,49.77674,47.798899999999996,49.790897,48.790870999999996,51.749719999999996,48.806422999999995,45.857825,44.850293,1072.7089230000001
2023-02-17,36.971783,35.991854000000004,35.593757,35.393687,35.198207,37.965914,40.948397,44.915065999999996,48.891545,46.916774000000004,45.91727,49.875128000000004,48.860558,47.907539,44.921681,49.895927,49.880384,47.894650999999996,49.864679,48.883904,51.855272,48.876083,45.915542,44.919656,1074.255258
2023-02-18,37.393964,36.189413,35.709803,35.476910000000004,35.235782,38.598371,42.190667,46.993337,51.791813000000005,49.375745,48.162545,52.983655999999996,51.76484,50.580278,47.004641,52.965070999999995,52.9946,50.584571,52.975367,51.763445000000004,55.385675,51.783488000000006,48.208877,46.99556,1123.108419
2023-02-19,37.410002,36.207233,35.719118,35.480258,35.233631,38.610359,42.252722,47.074274,51.908092999999994,49.500836,48.275324,53.093087,51.894476,50.672897,47.075165,53.077949000000004,53.08973,50.668919,53.103374,51.887312,55.491011,51.891524000000004,48.280877000000004,47.069045,1124.967216
2023-02-20,37.025054,36.008378,35.600804,35.405819,35.199188,38.044736,41.084873,45.117287,49.168673,47.160764,46.151099,50.188931,49.197661999999994,48.148235,45.116,50.196068,50.199163999999996,48.167144,50.178968,49.193171,52.193357000000006,49.18535,46.115558,45.138491,1079.184774
2023-02-21,37.033577,36.013813999999996,35.604269,35.402885,35.197964,38.050028,41.108489,45.183131,49.250249,47.241377,46.192445,50.283116,49.261661000000004,48.24557,45.193067,50.288516,50.290955,48.256037,50.254559,49.280237,52.331327,49.279526000000004,46.187945,45.199763000000004,1080.630507
2023-02-22,37.055699000000004,36.02717,35.612674999999996,35.402111000000005,35.19719,38.075651,41.164766,45.260441,49.375106,47.300804,46.290806,50.39981,49.344317000000004,48.326102,45.26414,50.396669,50.394284,48.347549,50.406002,49.352425999999994,52.432316,49.383196999999996,46.293614,45.260963000000004,1082.3638079999998
2023-02-23,37.060586,36.026486,35.611244,35.402345,35.197613000000004,38.095532,41.19893,45.310409,49.436639,47.377322,46.358008999999996,50.50268,49.449509,48.415148,45.331442,50.473178,50.496632,48.425371999999996,50.497019,49.459985,52.534682000000004,49.456727,46.347011,45.32201,1083.78651
2023-02-24,37.076930000000004,36.036539000000005,35.619713000000004,35.410247,35.20727,38.119166,41.233985,45.390473,49.558337,47.490452000000005,46.425833,50.571854,49.56875,48.511772,45.377872999999994,50.567246,50.601257,48.539626999999996,50.599007,49.539077,52.681571,49.5467,46.435931,45.405917,1085.515527
2023-02-25,37.513781,36.250028,35.748332000000005,35.495819,35.243612,38.766113000000004,42.537679999999995,47.558177,52.581734,50.074739,48.795497,53.843920999999995,52.569602,51.319205,47.564116999999996,53.807561,53.818487000000005,51.302897,53.830106,52.58958199999999,56.356937,52.590077,48.795164,47.568239,1136.5214070000002
2023-02-26,37.532204,36.260288,35.752373,35.506817,35.252729,38.779739,42.585011,47.643857,52.684235,50.164883,48.903956,53.941994,52.685909,51.440129,47.645234,53.947232,53.960453,51.401140999999996,53.978030000000004,52.690409,56.466449,52.681139,48.891994999999994,47.658023,1138.454229
2023-02-27,37.119265999999996,36.053711,35.626742,35.422495999999995,35.206181,38.174057,41.357843,45.60362,49.84055,47.718908,46.667708,50.898662,49.823918,48.773753,45.592828999999995,50.881445,50.90678,48.759533,50.912386999999995,49.826078,53.012645,49.826257999999996,46.651526,45.603431,1090.260327
2023-02-28,37.130012,36.063007999999996,35.63783,35.426266999999996,35.205857,38.184092,41.399710999999996,45.671579,49.941835999999995,47.805569,46.723508,50.988725,49.917013999999995,48.838111999999995,45.665026999999995,50.97734,50.993522,48.844997,50.996006,49.927499,53.111924,49.919255,46.748195,45.665189,1091.782074
2023-03-01,37.142675,36.074923999999996,35.64044,35.422900999999996,35.206073,38.213387,41.430446,45.735929,50.011982,47.875237999999996,46.787813,51.083774,50.009264,48.93092,45.721322,51.062732,51.089714,48.936842,51.085105999999996,50.007121999999995,53.253449,50.023196,46.805219,45.728198,1093.2786660000002
2023-03-02,37.155860000000004,36.081323,35.648612,35.431523,35.215955,38.238695,41.490575,45.797318000000004,50.108309,47.964365,46.87046,51.216875,50.116913,49.049828000000005,45.788831,51.192539,51.192575,49.044725,51.222554,50.112638000000004,53.366614999999996,50.142365,46.878811999999996,45.833039,1095.161304
2023-03-03,37.170539,36.08063,35.645993000000004,35.432027000000005,35.214974,38.261015,41.518646000000004,45.847475,50.230934,48.020939,46.942577,51.298001,50.20838,49.126273999999995,45.864899,51.323561,51.290216,49.129613,51.307064,50.196383,53.464454,50.211296,46.943377999999996,45.866177,1096.595445
2023-03-04,37.615652,36.308942,35.782793,35.519849,35.262764000000004,38.933513,42.864245,48.127652,53.376307999999995,50.740172,49.429556000000005,54.679751,53.370962,52.053461,48.125870000000006,54.676376000000005,54.704392999999996,52.05327199999999,54.681398,53.392120999999996,57.314501,53.346077,49.427513000000005,48.125123,1149.912264
2023-03-05,37.638008,36.31787,35.794682,35.524502,35.262215,38.958974,42.922979,48.207284,53.462663,50.836859000000004,49.528574000000006,54.81998,53.461681999999996,52.166473999999994,48.222476,54.796643,54.801566,52.174745,54.82757599999999,53.489788999999995,57.425453000000005,53.455417999999995,49.527539000000004,48.192893,1151.816844
2023-03-06,37.212109999999996,36.103454,35.658116,35.440577000000005,35.215469,38.323025,41.643089,46.054034,50.493914000000004,48.287222,47.189798,51.614522,50.494994,49.417622,46.059974,51.604172,51.593695999999994,49.398596,51.598628,50.502554,53.799983000000005,50.509997,47.181698,46.066733,1101.4639769999999
2023-03-07,37.222775,36.102446,35.663191999999995,35.443124,35.217944,38.345174,41.674229,46.130336,50.590169,48.349357999999995,47.242502,51.71471,50.594803999999996,49.464034999999996,46.138499,51.674696,51.705764,49.458608,51.707212999999996,50.586353,53.921015,50.575283,47.25044,46.135943,1102.908612
2023-03-08,37.246364,36.118978999999996,35.666486,35.442206,35.216944999999996,38.362976,41.728355,46.197152,50.702309,48.441167,47.341268,51.791633,50.706773,49.586363,46.204955,51.785647999999995,51.793073,49.565321,51.785693,50.691320000000005,54.037510999999995,50.687872999999996,47.314493,46.200248,1104.615111
2023-03-09,37.25207,36.124991,35.673002,35.452493000000004,35.226521000000005,38.368169,41.758775,46.258109,50.781752,48.53312,47.399723,51.904727,50.782085,49.655681,46.271555,51.887501,51.911648,49.649021000000005,51.905195,50.784605,54.143522,50.790068,47.39957,46.277405,1106.191308
2023-03-10,37.269422,36.132425,35.675252,35.449676,35.226169999999996,38.396501,41.80733,46.32263,50.870636,48.598082,47.486051,52.003637,50.889509,49.753358,46.34108,52.0172,51.997409000000005,49.752044,52.012079,50.862049999999996,54.292454,50.871697999999995,47.471669,46.344203,1107.842565
2023-03-11,37.734542000000005,36.363878,35.821988000000005,35.538668,35.271502999999996,39.093767,43.206317,48.686363,54.156490999999995,51.415775,50.05123999999999,55.523303,54.161486,52.791722,48.686867,55.511378,55.558375999999996,52.810117999999996,55.534318999999996,54.163079,58.251194,54.15938,50.068996999999996,48.682187,1163.242938
2023-03-12,37.75472,36.375965,35.819324,35.552167999999995,35.270513,39.137399,43.2773,48.767686999999995,54.268676,51.521272999999994,50.153588,55.656538999999995,54.266650999999996,52.902044,48.761864,55.653974,55.647827,52.907534,55.666133,54.306161,58.396373,54.278756,50.160959,48.77333,1165.276758
2023-03-13,37.305035000000004,36.156824,35.678222000000005,35.458568,35.223803000000004,38.471201,41.926085,46.53935,51.163442,48.857813,47.684393,52.319762,51.168392,50.021369,46.542293,52.312985,52.298009,50.000498,52.287839,51.139925,54.616301,51.15536,47.690765,46.5506,1112.5688340000002
2023-03-14,37.323755,36.159262999999996,35.693855,35.461403000000004,35.226485,38.480606,41.974109,46.610945,51.240365,48.939092,47.7665,52.428059,51.2351,50.087834,46.605572,52.437419,52.413731,50.09552,52.427627,51.268688,54.754766000000004,51.231446,47.784311,46.605734,1114.252185
2023-03-15,37.326491000000004,36.159712999999996,35.694125,35.457794,35.222713999999996,38.501783,42.011198,46.675043,51.328232,49.006385,47.826268999999996,52.494721999999996,51.360236,50.180903,46.670876,52.522883,52.505828,50.177231,52.523801,51.343486999999996,54.831005000000005,51.354026,47.831687,46.674493999999996,1115.680926
2023-03-16,37.351061,36.168614000000005,35.705591,35.467595,35.232938000000004,38.512052,42.059141,46.746251,51.441326000000004,49.099013,47.922488,52.609922,51.453782000000004,50.24429,46.759715,52.629578,52.613081,50.266952,52.621199,51.4385,54.969947,51.424289,47.918888,46.739339,1117.395552
2023-03-17,37.356038,36.178847000000005,35.704583,35.470664,35.233667,38.531033,42.072929,46.817549,51.529121,49.166684000000004,47.963402,52.71101,51.543323,50.356727,46.795598,52.702180999999996,52.715239999999994,50.361812,52.7093,51.566471,55.060586,51.555014,47.995307,46.808639,1118.905725
2023-03-18,37.843901,36.424187,35.855018,35.565974,35.275859,39.280652,43.545248,49.265845999999996,54.957194,52.091449999999995,50.695972999999995,56.370076999999995,54.950579000000005,53.535104000000004,49.255406,56.398121,56.384612000000004,53.537065999999996,56.39000299999999,54.95786,59.242498999999995,54.953441,50.67773,49.229162,1176.682962
2023-03-19,37.86101,36.431864000000004,35.856026,35.567288000000005,35.277866,39.289193,43.605512,49.335893,55.071098,52.207387999999995,50.78095999999999,56.494988,55.08386,53.644193,49.327918999999994,56.505472999999995,56.498354000000006,53.61924499999999,56.481398,55.088963,59.375626999999994,55.064285,50.77934,49.326865999999995,1178.5746089999998
2023-03-20,37.404241999999996,36.199628000000004,35.721638,35.479376,35.232856999999996,38.601287,42.22448,47.011652,51.825536,49.409909,48.220019,52.991864,51.837542,50.617835,47.016872,53.002268,53.014949,50.616026,53.011016,51.803045,55.414124,51.820217,48.214358,47.011391,1123.702131
2023-03-21,37.4174,36.204461,35.725553000000005,35.475722000000005,35.234783,38.617901,42.23771,47.076065,51.931556,49.50388699999999,48.279869000000005,53.113067,51.901037,50.696999,47.076398,53.115668,53.128069999999994,50.698835,53.140085,51.913385,55.572317,51.904934,48.303008,47.098366999999996,1125.3670769999999
2023-03-22,37.425851,36.220697,35.732113999999996,35.485658,35.242343,38.639087,42.28775,47.169791000000004,52.009190000000004,49.591736,48.377744,53.227007,52.011458,50.784578,47.134034,53.230517000000006,53.219339000000005,50.787026,53.221508,52.002863000000005,55.680281,52.014193999999996,48.388138999999995,47.159701999999996,1127.042607
2023-03-23,37.442042,36.222452000000004,35.729009000000005,35.487575,35.242991,38.667698,42.322238,47.222045,52.100764999999996,49.666346000000004,48.437774000000005,53.325809,52.08533,50.869322,47.189032999999995,53.343404,53.343611,50.874235999999996,53.319257,52.10960299999999,55.759022,52.094708,48.428909000000004,47.220191,1128.50337
2023-03-24,37.459646,36.224954,35.728622,35.4851,35.243162,38.672045,42.372962,47.270951000000004,52.191881,49.734781999999996,48.49811,53.420624000000004,52.205993,50.963516,47.290598,53.411552,53.413757,50.952518,53.425781,52.210367,55.870109,52.192898,48.511763,47.269835,1130.021526
2023-03-25,37.962295999999995,36.476666,35.880884,35.582750000000004,35.288144,39.446306,43.894727,49.819319,55.734460999999996,52.803304999999995,51.297254,57.239639,55.731049999999996,54.263591,49.838390000000004,57.21245,57.241754,54.264347,57.239675,55.764989,60.200162,55.740023,51.298082,49.816394,1190.036658
2023-03-26,37.972196,36.486197000000004,35.889164,35.594449999999995,35.298215,39.466709,43.925795,49.902649999999994,55.888667,52.910594,51.391988,57.341852,55.875094999999995,54.363518,49.900985,57.337073,57.350032999999996,54.357146,57.367385,55.858625,60.342011,55.859417,51.395696,49.891688,1191.967149
2023-03-27,37.502108,36.248021,35.749331,35.495225000000005,35.245537999999996,38.743775,42.500978,47.479076000000006,52.452674,49.97501,48.729095,53.728334,52.484318,51.229547,47.484458000000004,53.725238000000004,53.720395999999994,51.224236999999995,53.725516999999996,52.486954999999995,56.192165,52.465877,48.734854999999996,47.481308,1134.804036
2023-03-28,37.499543,36.249749,35.746415,35.496341,35.245115,38.756879,42.536176999999995,47.532401,52.574831,50.087276,48.775445,53.830979,52.56404,51.32303,47.569328,53.814176,53.835010999999994,51.329357,53.837171,52.59896,56.337218,52.585667,48.809734999999996,47.556476,1136.4913199999999
2023-03-29,37.517219,36.262709,35.750474,35.499626,35.254331,38.786291,42.573923,47.614670000000004,52.673543,50.146667,48.862331,53.935145000000006,52.68275,51.413444,47.614228999999995,53.932859,53.919944,51.410789,53.946529999999996,52.658449999999995,56.468914999999996,52.665434000000005,48.888737,47.621006,1138.1000159999999
2023-03-30,37.535831,36.265832,35.754299,35.50301,35.252117,38.801384,42.608672,47.675563999999994,52.767053000000004,50.240950999999995,48.967055,54.052361000000005,52.754560999999995,51.468731,47.683961,54.045035,54.019205,51.481673,54.007847,52.786484,56.57277499999999,52.7966,48.957065,47.69225,1139.6903160000002
2023-03-31,37.546343,36.268433,35.765018,35.505188000000004,35.253233,38.819519,42.638957,47.776013,52.852994,50.311322,49.029983,54.124487,52.869527,51.583724000000004,47.747141,54.136907,54.113102,51.551936,54.152504,52.860977,56.674232,52.863506,49.038794,47.767625,1141.251465
2023-04-01,38.073814999999996,36.538487,35.920384999999996,35.612612,35.307458,39.62159,44.242532,50.407586,56.532472999999996,53.458478,51.939278,58.071869,56.543084,55.003571,50.415037999999996,58.088195,58.122071,54.99818,58.115096,56.536108999999996,61.157599999999995,56.53322,51.919847,50.389253,1203.5478269999999
2023-04-02,38.085938,36.538810999999995,35.925263,35.61614,35.30582,39.633884,44.268875,50.469659,56.674330999999995,53.572120999999996,52.020413000000005,58.217228,56.692448,55.086974,50.459182999999996,58.201757,58.185737,55.093138999999994,58.193252,56.640725,61.270118,56.688272,52.035632,50.457077,1205.332797
2023-04-03,37.588778000000005,36.293174,35.772911,35.513774,35.251586,38.888999,42.77402,47.961179,53.154035,50.541433999999995,49.254785,54.443546,53.166527,51.845084,47.977469,54.416375,54.440467999999996,51.844868,54.422819000000004,53.128844,57.04982,53.150858,49.259519,47.950523000000004,1146.091395
2023-04-04,37.609064000000004,36.296855,35.770994,35.515529,35.254646,38.902868,42.810056,48.019616,53.22563,50.636204,49.320377,54.52649,53.220374,51.919892000000004,48.015899000000005,54.513422,54.54746,51.916562,54.547406,53.249003,57.12326,53.237798,49.322869999999995,48.03056,1147.532835
2023-04-05,37.622915,36.300401,35.782703,35.521550000000005,35.261288,38.912354,42.84314,48.074624,53.335789999999996,50.723432,49.396480999999994,54.636641000000004,53.319374,52.00577,48.093839,54.645353,54.650059999999996,52.010198,54.621584,53.325809,57.266081,53.315234000000004,49.416929,48.088286,1149.169836
2023-04-06,37.629134,36.312668,35.782945999999995,35.519597000000005,35.261027,38.93741,42.896924,48.144743000000005,53.444627,50.795612,49.459193,54.74807,53.420111,52.088102,48.179321,54.728314999999995,54.762713,52.10279,54.756637999999995,53.428948999999996,57.370994,53.426996,49.467580999999996,48.147002,1150.811463
2023-04-07,38.449456999999995,36.719711000000004,36.02861,35.685305,35.34182,40.144022,45.305792,52.202563999999995,59.057252,55.648331,53.902664,60.775712,59.049881,57.346703000000005,52.215154999999996,60.786899,60.792173,57.353291,60.776549,59.071372999999994,64.24589599999999,59.070689,53.893564999999995,52.204499,1246.067913
2023-04-08,38.464541,36.729962,36.035972,35.684189,35.340641000000005,40.191038,45.360305,52.274303,59.191829,55.729781,53.990738,60.916652,59.192981,57.487094,52.279865,60.932159,60.93961999999999,57.440753,60.931169,59.189111,64.376162,59.20694,54.003554,52.287074000000004,1248.176433
2023-04-09,38.478977,36.738764,36.03356,35.699696,35.34245,40.19939,45.421541000000005,52.370045000000005,59.337422,55.871494999999996,54.108332000000004,61.04213,59.345693,57.589775,52.365581,61.052417,61.045441999999994,57.54514399999999,61.052938999999995,59.319224,64.513124,59.332292,54.098315,52.356905,1250.2606529999998
2023-04-10,38.48966,36.746936000000005,36.044216,35.697068,35.344619,40.224185,45.471401,52.461719,59.437898,55.948004,54.221813,61.185635000000005,59.444846,57.671081,52.456886,61.180307,61.213985,57.698063000000005,61.226099,59.44157,64.670219,59.485445,54.210176,52.461755,1252.433586
2023-04-11,37.705742,36.363167000000004,35.808839,35.540756,35.270684,39.05378,43.106543,48.501053,53.893187,51.212942,49.855949,55.244060000000005,53.898289999999996,52.555931,48.508901,55.234151,55.280141,52.539542,55.238318,53.899487,57.945257,53.875862,49.852267999999995,48.516182,1158.901032
2023-04-12,37.710665,36.352997,35.810477,35.540549,35.271629000000004,39.073256,43.126388,48.56192,54.001412,51.285635,49.913009,55.358486,54.003806,52.624204999999996,48.560714000000004,55.352014999999994,55.339559,52.628857999999994,55.378322,54.020375,58.058036,53.978003,49.912163,48.567032,1160.429511
2023-04-13,37.729205,36.357938000000004,35.81297,35.539298,35.267102,39.088718,43.170038,48.627341,54.09692,51.365168,49.989113,55.438226,54.106972999999996,52.712036,48.628763,55.437128,55.448666,52.730000000000004,55.441762999999995,54.09704599999999,58.159547,54.087164,50.013629,48.632372000000004,1161.977124
2023-04-14,37.740545,36.366731,35.816021,35.539793,35.265887,39.101993,43.224109999999996,48.685958,54.175643,51.444827000000004,50.077529,55.523861,54.162962,52.822016000000005,48.696686,55.539539,55.535264,52.8083,55.536821,54.18737,58.29884,54.176957,50.056037,48.713624,1163.4973140000002
2023-04-15,38.303207,36.65321,35.991656,35.657522,35.323919000000004,39.945671000000004,44.897399,51.529382,58.130477,54.837250999999995,53.173627999999994,59.79068,58.139621,56.474423,51.548102,59.77646899999999,59.784425,56.46725,59.794729999999994,58.091723,63.109798999999995,58.130063,53.167409,51.502778,1230.2207939999998
2023-04-16,38.316275000000005,36.656971999999996,35.988398000000004,35.657171,35.327735000000004,39.981275,44.969417,51.602993,58.26059,54.907253,53.259029,59.911199,58.252643000000006,56.589065,51.585452000000004,59.889337999999995,59.912486,56.578175,59.915672,58.232330000000005,63.225232999999996,58.230962000000005,53.255609,51.586415,1232.091687
2023-04-17,37.785472999999996,36.381275,35.825246,35.546155999999996,35.271232999999995,39.165983,43.341137,48.918617,54.483443,51.67313899999999,50.296805,55.853279,54.448244,53.088235999999995,48.904235,55.859210000000004,55.855492999999996,53.067554,55.857077,54.470293999999996,58.618682,54.449477,50.299046,48.929678,1168.3890119999999
2023-04-18,37.783079,36.397637,35.842715,35.552924000000004,35.278208,39.181607,43.369982,48.973724000000004,54.56159,51.756299,50.363882000000004,55.962250999999995,54.538658,53.136323000000004,48.95396,55.971647,55.939445,53.138627,55.947644,54.540683,58.756274,54.552032,50.355719,48.951791,1169.806701
2023-04-19,37.800323,36.400562,35.840644999999995,35.557991,35.280161,39.200876,43.424018000000004,49.028938999999994,54.642356,51.860492,50.469965,56.073032,54.671327,53.225495,49.039739,56.057318,56.024693,53.276525,56.072689999999994,54.663740000000004,58.857281,54.648611,50.443748,49.033682,1171.5942089999999
2023-04-20,37.812302,36.405539000000005,35.846540000000005,35.55584,35.278109,39.233914999999996,43.478045,49.097465,54.757493,51.922276999999994,50.528276000000005,56.158919,54.756422,53.330605999999996,49.102406,56.159746999999996,56.141369000000005,53.335682000000006,56.18113099999999,54.734759,58.955327,54.745892,50.520427999999995,49.130873,1173.169362
2023-04-21,37.84013,36.409346,35.847593,35.568566000000004,35.278487,39.242924,43.515251,49.178375,54.834694999999996,52.014517999999995,50.579603,56.25521,54.823786999999996,53.43461,49.157108,56.248559,56.231189,53.423387,56.264597,54.855107,59.085755,54.825379999999996,50.581124,49.14989,1174.645191
2023-04-22,38.414546,36.695402,36.022832,35.676503,35.331929,40.130954,45.249605,52.099928,58.965065,55.491461,53.809406,60.623836999999995,58.924196,57.230233999999996,52.093348999999996,60.661303999999994,60.626321,57.236804,60.643034,58.923332,64.05103700000001,58.884938,53.774225,52.106129,1243.666371
2023-04-23,38.434472,36.711269,36.022949,35.683487,35.341342999999995,40.135103,45.300392,52.147844,59.034707,55.624913,53.851571,60.778187,59.043715999999996,57.3281,52.167500000000004,60.75588499999999,60.75395,57.308246,60.776512999999994,59.040854,64.182113,59.04206,53.873648,52.175852,1245.514674
2023-04-24,37.884032,36.42821,35.849996000000004,35.568494,35.277902,39.306653,43.615790000000004,49.360265,55.128743,52.251119,50.814863,56.533300999999994,55.096847,53.695457,49.37858,56.593844,56.576762,53.669284999999995,56.549861,55.12661,59.427926,55.115638999999994,50.794793,49.377176,1179.422148
2023-04-25,38.753099,36.868004,36.119762,35.744498,35.367947,40.619699,46.26197,53.788859,61.27037,57.536612000000005,55.651769,63.168505999999994,61.271018,59.395319,53.764802,63.173699,63.148013,59.408548999999994,63.178424,61.279037,66.878378,61.280918,55.659599,53.771992999999995,1283.360844
2023-04-26,37.894273999999996,36.447407,35.860229000000004,35.577503,35.287054999999995,39.344912,43.704485,49.509215,55.338865999999996,52.422118999999995,50.956613,56.76614,55.31372,53.858294,49.511807000000005,56.759444,56.738762,53.87102,56.780243,55.310821999999995,59.667173,55.299248000000006,50.973839,49.494257000000005,1182.687447
2023-04-27,37.918538,36.453077,35.875699999999995,35.574362,35.291185999999996,39.361625000000004,43.746875,49.579262,55.420226,52.49906,51.037694,56.869828999999996,55.391174,53.971036999999995,49.568444,56.846447,56.907071,53.957726,56.881763,55.437299,59.763842,55.41317,51.043967,49.584662,1184.394036
2023-04-28,37.924028,36.460142000000005,35.874196999999995,35.583632,35.289566,39.391919,43.7948,49.637654,55.509884,52.575218,51.137909,56.95577,55.509145999999994,54.012329,49.63454,56.972114,56.971997,54.025001,56.982400999999996,55.494107,59.907149,55.502486000000005,51.116381000000004,49.643405,1185.9057750000002
2023-04-29,38.528648000000004,36.766421,36.055097,35.699444,35.349866,40.284755000000004,45.596222,52.640369,59.724295999999995,56.195846,54.432926,61.483039999999995,59.738462,57.954914,52.647434000000004,61.477073000000004,61.471781,57.95620099999999,61.477163,59.684111,65.020724,59.701553,54.416843,52.642799,1256.945988
2023-04-30,38.550112999999996,36.767888,36.059804,35.701046000000005,35.35226,40.318487,45.618821,52.743878,59.810821999999995,56.268629000000004,54.504674,61.582193,59.823449,58.045724,52.739774,61.598645000000005,61.58903299999999,58.064966,61.604918,59.815177999999996,65.149847,59.848406,54.504863,52.724042,1258.78746
2023-05-01,38.713274,36.852686,36.101078,35.734319,35.369890999999996,40.561721,46.141568,53.565110000000004,60.971264,57.271480999999994,55.435382000000004,62.845568,60.971273,59.124338,53.546084,62.831869999999995,62.844515,59.1155,62.835551,60.956675,66.557771,60.98220799999999,55.433069,53.563337000000004,1278.3255330000002
2023-05-02,38.723147,36.855674,36.11636,35.738800999999995,35.370926,40.595435,46.194758,53.616266,61.111835,57.374054,55.509533,62.965178,61.133246,59.238062,53.618669,62.950607,62.94932,59.235983000000004,62.941931000000004,61.10714599999999,66.706046,61.103708,55.513943,53.652356,1280.322984
2023-05-03,38.756078,36.869389999999996,36.115702999999996,35.743859,35.368307,40.622876,46.237201999999996,53.717290999999996,61.228016000000004,57.478877,55.606328000000005,63.091601000000004,61.22877199999999,59.337070999999995,53.725436,63.094426999999996,63.105785,59.320322,63.069686000000004,61.216946,66.84569,61.188010999999996,55.613915,53.724239,1282.305828
